Symbol,Name,Sector,Market Cap Type,AVG CLOSING PRE 08,STD PRE 08,KURTOSIS PRE 08,ENTROPY PRE 08,25TH PERCENTILE PRE 08,50TH PERCENTILE PRE 08,75TH PERCENTILE PRE 08,MIN PRE 08,MAX PRE 08,% Change Pre-During 08,AVG CLOSING DURING 08,STD DURING 08,KURTOSIS DURING 08,ENTROPY DURING 08,25TH PERCENTILE DURING 08,50TH PERCENTILE DURING 08,75TH PERCENTILE DURING 08,MIN DURING 08,MAX DURING 08,% Change During-Post 08,AVG CLOSING POST 08,STD POST 08,KURTOSIS POST 08,ENTROPY POST 08,25TH PERCENTILE POST 08,50TH PERCENTILE POST 08,75TH PERCENTILE POST 08,MIN POST 08,MAX POST 08,AVG CLOSING PRE COVID,STD PRE COVID,KURTOSIS PRE COVID,ENTROPY PRE COVID,25TH PERCENTILE PRE COVID,50TH PERCENTILE PRE COVID,75TH PERCENTILE PRE COVID,MIN PRE COVID,MAX PRE COVID,% Change Pre-During COVID,AVG CLOSING DURING COVID,STD DURING COVID,KURTOSIS DURING COVID,ENTROPY DURING COVID,25TH PERCENTILE DURING COVID,50TH PERCENTILE DURING COVID,75TH PERCENTILE DURING COVID,MIN DURING COVID,MAX DURING COVID
FLL,"Full House Resorts, Inc.",Consumer Cyclical,Micro Cap Stock,3.529163347,0.371645661,-1.131495927934388,5.519856847349848,3.17,3.6,3.8200000000000003,2.75,4.25,-51.09972020000001,1.725770751,0.421740417,-0.8991605098900961,5.503178076592954,1.39,1.71,2.08,1.0,2.75,68.79966452,2.913095238,0.369814133,-1.0899844394371827,5.521302413548559,2.55,3.0,3.19,2.17,3.6,2.292261905,0.467878192,0.9957650480481468,5.510173090642172,2.0,2.165,2.35,1.61,3.64,-18.96916227,1.857439024,0.917846125,-1.0492547042455478,4.29127683253519,1.1425,1.46,2.845,0.53,3.59
PYN,PIMCO New York Municipal Income Fund III,Financial Services,Micro Cap Stock,6.820318725,0.525353879,-1.0486518651178758,5.522450765418266,6.25,7.04,7.25,5.65,7.56,-19.1331708,5.515375494,1.09409615,1.0965328842978408,5.511052133470527,4.98,6.02,6.21,2.45,6.45,-11.88629691,4.859801587,0.209382416,0.4174516098985697,5.5284917900682755,4.7475000000000005,4.91,5.02,4.22,5.27,9.318571429,0.217025213,0.2839387057718579,5.529157928376487,9.19,9.34,9.46,8.51,9.81,-5.6081108870000005,8.79597561,0.831832515,-0.8789823316392118,4.402303138764228,8.274999999999999,8.585,9.675,7.01,10.13
QCRH,"QCR Holdings, Inc.",Financial Services,Small Cap Stock,14.84972112,1.04420703,-1.242226954333192,5.522985555404217,13.855,14.77,15.684999999999999,13.1,17.1,-14.14618979,12.74905138,1.518702156,-0.33729529227690325,5.526058273753152,12.06,13.01,13.88,9.09,15.16,-29.15221405,9.032420635,0.973762619,2.5752611513907158,5.5237482984691955,8.37,9.17,9.532499999999999,6.88,12.8,36.18623016,3.12332487,-0.4017408790514798,5.5258062551692895,33.807500000000005,34.7,38.12,31.85,43.97,-12.47007398,31.67378049,6.443589721,-1.1104708298298485,4.386969889342042,26.942500000000003,28.79,38.39,22.95,43.08
REFR,Research Frontiers Incorporated,Technology,Micro Cap Stock,11.13258964,3.092313449,-0.7139472759753279,5.484054699469906,9.719999999999999,11.26,14.07,4.99,15.97,-52.25249679,5.315533597,1.825817335,-0.2777407309834237,5.469455268419367,4.14,5.33,6.59,1.6,10.32,-34.01265741,3.507579365,0.499557667,-0.6676800208617828,5.519443453824237,3.0775,3.4850000000000003,3.84,2.52,4.72,3.046666667,0.6794097509999999,0.14091012232016364,5.504897968854586,2.58,3.04,3.39,1.56,5.05,2.891337994,3.134756098,0.7041608709999999,-0.5482948912379868,4.381820031782186,2.645,3.035,3.6625,1.79,4.86
PBIP,"Prudential Bancorp, Inc. of Pennsylvania",Financial Services,Micro Cap Stock,11.39247012,0.290028057,0.050623697324631234,5.52512723108259,11.23,11.48,11.61,10.57,11.75,-15.77961137,9.594782609,1.017623892,-1.3330112620565773,5.5277304836865815,8.72,9.34,10.54,7.26,11.19,-13.48514045,8.300912698,1.346206253,-0.5872542767821938,5.5159080735190456,7.3100000000000005,8.55,9.0425,5.01,10.56,16.66511905,0.599132495,-0.2303938422483296,5.528783952969247,16.2575,16.619999999999997,17.072499999999998,15.01,18.14,-18.56146224,13.57182927,2.399746452,-1.3814146925063449,4.3915153873029364,11.6025,12.715,16.270000000000003,9.91,17.34
UBCP,"United Bancorp, Inc.",Financial Services,Micro Cap Stock,5.349003983999999,0.18565399,0.9818698438053892,5.524853958643712,5.24,5.38,5.44,4.91,5.94,-1.34175975,5.277233202,0.374470331,-0.29166236536391343,5.530893328962512,5.01,5.22,5.51,4.18,6.06,-5.863219029,4.96781746,0.305399612,0.3430730535110067,5.527542695377325,4.7475000000000005,5.01,5.18,4.18,5.94,11.02361111,0.85504226,4.176333074070271,5.526561780131661,10.52,10.82,11.1225,9.7,14.98,0.842303875,11.11646341,1.7970375980000002,-1.2867427560555988,4.394171999740236,9.7075,10.15,13.245000000000001,9.01,14.34
OPOF,Old Point Financial Corporation,Financial Services,Micro Cap Stock,15.69864542,1.021678892,-0.8963211373095432,5.523324095762005,14.87,15.8,16.6,13.31,17.3,-10.27019682,14.08636364,0.760730785,2.2392081241777118,5.5319603078731285,13.61,14.01,14.47,12.53,17.35,-11.78736612,12.42595238,1.21712952,-0.012009294167158123,5.524575026110739,11.887500000000001,12.335,13.27,9.44,15.45,22.79349206,2.362707717,0.8281642611619167,5.524278239794008,21.14,22.26,23.6,19.16,28.91,-17.20304629,18.87231707,5.629477159,-1.2297685167336665,4.364728638560897,14.927500000000002,15.74,25.985,11.67,28.14
ENG,ENGlobal Corporation,Industrials,Micro Cap Stock,9.001354582000001,2.705382738,-1.351026048908604,5.480072785401269,6.32,9.49,11.05,5.05,14.81,7.979356383,9.719604743,3.903428164,-0.5644885444251639,5.442573024373666,8.43,9.96,12.92,2.35,17.85,-65.06447198,3.3955952380000003,0.726493545,-0.7256956191084121,5.507298344661934,2.92,3.085,4.0825,2.06,5.15,0.8987301590000001,0.162610596,-0.4650058354319446,5.5125537941204446,0.78,0.92,1.03,0.49,1.23,-0.089384945,0.8979268290000001,0.147788118,-0.4316060073522161,4.39254789500133,0.78,0.96,1.01,0.51,1.09
MSN,Emerson Radio Corporation,Technology,Micro Cap Stock,0.859261753,0.138271403,1.7186993725922042,5.5111901189187025,0.7744,0.9352,0.9531,0.4021,1.0216,-65.62091550000001,0.295406324,0.071935438,-0.6466862259135397,5.501075997127214,0.2591,0.3217,0.3455,0.143,0.414,112.7189793,0.628385317,0.27225672100000003,-0.7434887501346061,5.4299962145902505,0.39835,0.6776,0.7975,0.1519,1.382,1.106349206,0.19915600100000005,-1.169407207928982,5.513174884536892,0.9874999999999999,1.06,1.3125,0.77,1.44,-31.98901214,0.7524390240000001,0.067303642,-0.9599929953583871,4.40281707789476,0.7,0.735,0.79,0.65,0.88
PZN,Pzena Investment Management Inc,Financial Services,Small Cap Stock,9.122592308,1.620593396,-1.0831490311365566,3.2428823894782237,8.00065,9.0561,10.153975,6.356,11.7796,-39.5848734,5.511425692,1.928809914,-0.7733940092647034,5.463726203281063,4.2688,5.8583,7.0487,1.4466,8.2366,-19.64580215,4.428661905,0.386645063,-0.15836894157939785,5.525658881673001,4.151775,4.3942,4.663525,3.565,5.52,8.096976587,0.585906405,0.008621675290238162,5.526856088642577,7.6764,8.02315,8.3567,6.8382,9.6786,-34.66614339,5.290067073,1.313014375,-0.7332935243502976,4.377862322442282,4.3311,4.6064,6.431975,3.6882,7.9431
CRWS,"Crown Crafts, Inc.",Consumer Cyclical,Micro Cap Stock,2.2396505980000003,0.225557948,3.2987707105881583,5.520639170223147,2.09605,2.1883,2.3307,1.9247,3.1902,-21.90959716,1.748952174,0.237060508,0.06561798711411626,5.52374852518692,1.6927,1.8087,1.8983,1.1179,2.1514,-3.933817496,1.680151587,0.285155917,-0.6897178306262335,5.515597528387317,1.4501,1.5608,1.847025,1.3183,2.3548,5.07945119,0.755640468,-0.3994218486761154,5.518741178912761,4.527900000000001,4.8751999999999995,5.522875,4.0141,7.1296,1.295079988,5.145234146,0.725318307,-1.246027715769147,4.3971307437468665,4.59,4.83,6.041625000000001,4.2,6.4825
MARPS,Marine Petroleum Trust,Energy,Micro Cap Stock,9.682526693,1.746155086,-0.8962789652166756,5.5093642074114895,8.077100000000002,9.7956,10.89795,7.0568,14.1938,3.105935053,9.983259684,1.566851442,-1.016327807748083,5.520618624935176,8.4179,10.6324,11.1585,6.4015,12.2464,-35.48434399,6.440765476,0.562529706,-0.8278164242121586,5.5256661570700745,5.9053,6.4298,6.765275,5.4751,7.6419,1.923263889,0.159473487,0.5118096065127813,5.525991110711733,1.826,1.9304,2.0173,1.5218,2.4482,-24.74606757,1.4473317069999998,0.320841915,0.32526475669534216,4.383655293046084,1.1992,1.2999999999999998,1.6837,1.0745,2.456
LAKE,"Lakeland Industries, Inc.",Consumer Cyclical,Micro Cap Stock,13.17749004,1.095289768,-0.7408029901849975,5.521946238521922,12.08,13.61,14.0,10.56,15.25,-14.49276398,11.26770751,1.7971364680000002,0.23796876023215185,5.519736281856345,10.27,12.15,12.67,6.3,13.37,-24.901978600000003,8.461825397,0.863393565,1.0097580657462195,5.524361071307627,7.95,8.35,8.865,6.72,11.46,11.2515873,0.672365051,-0.5625142584005642,5.527659519293424,10.7875,11.14,11.745,9.98,12.91,32.97635985,14.96195122,1.877284905,0.20120860668406906,4.399070530078177,13.525,14.635,16.46,12.0,21.11
NRK,Nuveen New York AMT-Free Municipal Income Fund,Financial Services,Small Cap Stock,7.173386454,0.189696827,-0.8282293583490609,5.525105822957797,7.0,7.14,7.28,6.65,7.51,-5.641007618,6.768735177999999,0.706874395,0.3504892537772744,5.527686134612769,6.35,7.07,7.18,4.54,7.59,17.5813447,7.958769841,0.375200975,-0.20563158715137494,5.528311239941398,7.69,7.91,8.29,6.91,8.5,12.54333333,0.611787271,-0.8173216278848918,5.5282333472579035,12.06,12.61,13.01,11.1,13.32,0.804690083,12.64426829,0.849328028,-0.9554600996729036,4.4044885706499475,12.055000000000001,12.370000000000001,13.645000000000001,10.61,13.8
PRCP,"Perceptron, Inc.",Technology,Micro Cap Stock,9.583768924,1.921486516,-0.0990769188329308,5.506650621515031,8.3058,8.7878,11.0496,7.5549,14.637,-22.17912612,7.458172727000001,2.622195177,-0.8621214935404247,5.465067280616458,5.0984,8.0277,9.3532,2.2433,12.1805,-50.99690168,3.654735714,0.489114462,-1.365130915393942,5.520336388439542,3.1725499999999998,3.8655,4.05555,2.7902,4.57,5.737738095,1.53386761,-1.4227889701277068,5.494985004971333,4.5675,4.88,7.5325,3.61,8.78,-38.30959016,3.539634146,1.18899215,-0.6912220143629058,4.3550348803846965,2.65,2.8899999999999997,4.48,2.4,6.03
WYY,WidePoint Corporation,Technology,Micro Cap Stock,1.378207171,0.5535019179999999,-1.3362602587675223,5.448015573285931,0.93,1.05,1.98,0.7,2.48,-37.39360324,0.86284585,0.414083186,-1.4460962472613952,5.400525450085485,0.39,1.03,1.25,0.15,1.44,-11.3674934,0.764761905,0.126057056,0.9325007356889364,5.516271624049388,0.66,0.76,0.85,0.53,1.22,0.412103175,0.059739985,0.43829367673556696,5.519055912037599,0.36,0.42,0.44,0.3,0.6,8.041852107999999,0.445243902,0.082704675,0.28334235015482445,4.390191925973771,0.38,0.445,0.4875,0.31,0.71
IRL,"New Ireland Fund, Inc. (The)",Financial Services,Micro Cap Stock,9.827689243,1.008321496,-0.960734064546831,5.520183817574665,8.94,9.78,10.59,7.7,11.76,-40.85477723,5.812608696,1.862366942,-1.2358237926380773,5.477253806671809,4.23,6.31,7.48,2.47,8.01,-25.96690757,4.303253968,0.395477077,-0.5333760531631424,5.525241503888989,3.98,4.32,4.552499999999999,3.57,5.3,8.813412697999999,0.421520985,0.12490191157446785,5.528293671802388,8.5375,8.81,9.0625,7.91,9.93,-16.69708977,7.341829268,1.4313458469999998,-0.9357402080228608,4.3884261036217165,6.4575000000000005,6.745,8.7425,4.8,9.79
LEE,"Lee Enterprises, Incorporated",Communication Services,Micro Cap Stock,21.08613386,5.773063396,-1.545368099537202,5.487467302716452,15.334399999999999,21.9067,26.5462,12.5773,31.0806,-74.31415632,5.416151383,3.488961739,-1.2631962501346807,5.311963953862213,2.9571,3.7817,9.1105,0.3,13.1308,-43.67742596,3.050515873,0.963634043,0.27667549222463794,5.469226874874164,2.4225000000000003,3.38,3.74,0.5,4.49,2.34547619,0.544288134,-0.6853385493690007,5.503122783441673,1.9175,2.19,2.73,1.22,3.59,-50.82906032,1.153292683,0.386433694,-0.05100665616894506,4.355007529385048,0.8524999999999999,1.01,1.465,0.72,2.19
JVA,"Coffee Holding Co., Inc.",Consumer Defensive,Micro Cap Stock,4.045869323,0.542418739,-1.2370244597090116,5.516609765871452,3.55925,3.8309,4.5882,3.1984,5.2564,-42.08683667,2.3430909090000003,1.0338171040000002,-0.5719422703358328,5.436488782483172,1.8464,2.0925,2.7269,0.7575,4.41,79.34326736,4.202175794,0.510033987,0.21288932775546865,5.521843231170767,3.92705,4.180350000000001,4.6206,2.7459,5.3024,4.664880952,0.934899906,0.5574436094874073,5.510749646587706,4.0,4.25,5.0649999999999995,3.65,7.58,-35.24002776,3.02097561,0.560287866,-1.1519187310165848,4.389854896137253,2.67,2.815,3.6575,1.86,4.01
GVP,"GSE Systems, Inc.",Technology,Micro Cap Stock,7.189003984,1.171494517,1.9542252059323992,5.512576709964922,6.615,7.0,7.470000000000001,4.31,12.0,7.751847156,7.746284585,1.558791641,-0.7637394051088678,5.5123794289447225,6.9,8.08,8.75,4.71,10.75,-27.04848777,5.651031746,0.8524217479999999,0.03791272023543701,5.518383906705381,5.02,5.539999999999999,6.0,4.06,8.09,2.169087302,0.597183596,-1.1124961522031374,5.490007700698441,1.68,2.25,2.6775,1.08,3.15,-48.944469700000006,1.107439024,0.13637105300000002,-0.6281958867206816,4.399380879776968,1.02,1.0550000000000002,1.22,0.88,1.43
MFV,MFS Special Value Trust,Financial Services,Micro Cap Stock,2.780876494,0.223143068,-0.2970353492950637,5.522167535352804,2.59,2.82,2.95,2.18,3.07,-30.95986274,1.919920949,0.383656171,-0.3803771396825555,5.511630192201973,1.62,2.09,2.16,0.99,2.3,25.4701957,2.408928571,0.34089646700000004,-0.7095315836187281,5.5194510450595216,2.17,2.41,2.585,1.75,3.16,5.3509920630000005,0.489567872,-0.6221755446281905,5.52529508569997,4.94,5.21,5.61,4.37,6.39,-1.098804499,5.292195122,0.909749693,-0.6664814828657786,4.392293285727272,4.77,4.88,6.05,3.18,6.81
PFBX,Peoples Financial Corporation,Financial Services,Micro Cap Stock,21.02318725,2.136612693,-1.2746133568837987,5.5201931516439835,18.575,21.99,22.75,16.07,24.15,-8.245673864,19.28968379,1.47415563,-0.7221223982658733,5.530450735642246,18.13,19.71,20.37,16.11,22.3,-17.47521623,15.91876984,2.352983965,-0.6291406404210393,5.518270417144654,14.502500000000001,15.6,17.974999999999998,9.91,20.69,11.28468254,0.535211447,-0.2771234835650711,5.528314088915099,10.9375,11.3,11.5825,10.46,12.69,-9.004648121,10.26853659,1.247287548,-1.2019334920546556,4.399483773386286,9.25,10.0,11.63,8.08,12.23
ARKR,Ark Restaurants Corp.,Consumer Cyclical,Micro Cap Stock,17.22968127,1.104316213,-1.1292919580172198,5.523386090665163,16.45,17.31,18.265,14.98,18.74,-30.36352733,11.99814229,3.680156261,-0.9066353734150692,5.482226545542497,8.5,13.27,14.62,4.57,18.9,-32.30268122,8.122420635,0.6931251,1.3369282008080452,5.525861370057784,7.7575,8.09,8.365,6.59,10.35,19.21174603,0.920416569,1.1074406491188622,5.5282845735704775,18.88,19.22,19.692500000000003,16.97,22.4,-25.16011425,14.37804878,4.983523083,-1.2355082800447963,4.349895375082361,10.84,12.03,19.7025,8.23,22.9
JFBC,Jeffersonville Bancorp,Financial Services,Micro Cap Stock,9.670239044,0.6742764590000001,0.31630332528345084,5.5229655518842105,9.33,9.94,10.14,7.64,10.84,-33.71701267,6.40972332,0.684090407,-0.054671588519843,5.527711917026526,5.83,6.48,6.83,5.09,8.18,-2.075237328,6.276706349,0.712223851,-1.3544063044111718,5.523107606692814,5.7175,5.96,7.07,5.27,7.88,16.80924603,0.414738226,-0.6948242887591598,5.529125679132159,16.5,16.84,17.1625,15.93,17.73,-2.55435599,16.37987805,1.900368706,-1.1696102815343112,4.400142438662057,14.9,15.84,18.71,13.37,19.65
SHBI,Shore Bancshares Inc,Financial Services,Micro Cap Stock,20.74836653,1.534929093,0.025345229160498303,5.52274769925454,19.77,20.6,21.45,16.78,24.71,-10.02463282,18.66841897,1.451641336,-0.05066132287136815,5.530383163869413,17.71,18.6,19.6,15.09,22.74,-29.17118977,13.22261905,1.934799033,-0.7532438940532624,5.51891728153409,11.7375,12.735,14.727500000000001,9.64,17.49,15.20444444,0.7122765879999999,0.6270974359736723,5.528348092966839,14.7375,15.08,15.5875,13.59,17.35,-25.28500438,11.36,2.924023526,-1.3485879750208407,4.375227982339287,8.9875,9.995000000000001,14.9175,7.68,16.04
FBSS,"Fauquier Bankshares, Inc.",Financial Services,Micro Cap Stock,14.1652988,1.581507449,-0.9270484522370896,5.519072647911783,12.78,15.08,15.45,10.39,16.26,-25.0358681,10.61889328,1.185179797,-0.792218673623478,5.5270158274666645,9.94,10.85,11.66,7.66,12.33,-2.590512491,10.34380952,0.946689225,0.6978526061002848,5.525354728558503,9.825000000000001,10.135,10.69,8.77,13.02,20.14734127,0.853613175,0.03611190819169385,5.52852286988112,19.72,20.305,20.82,17.7,21.44,-22.6975409,15.57439024,3.317037239,-1.2241752539547668,4.385179290311023,13.0,13.99,19.627499999999998,11.97,21.11
INTG,The Intergroup Corporation,Consumer Cyclical,Micro Cap Stock,18.70713147,0.997274956,-0.6009605591860518,5.524022770563171,17.994999999999997,19.0,19.5,16.03,20.59,-13.18290479,16.24098814,2.323245415,0.9421300681475976,5.522344850794688,15.0,17.01,18.0,9.2,18.5,-30.00855928,11.36730159,2.119399266,-0.2923120411324529,5.5129202640672075,10.0,10.6,12.0,8.0,16.24,31.39992063,2.216174694,2.079307590575903,5.527037927045876,29.83,30.765,31.745,29.08,38.6,-4.676627172,29.93146341,3.1259250960000005,-0.6769721932995152,4.4014656727665535,27.5,28.79,31.9975,25.96,36.15
AXR,AMREP Corporation,Real Estate,Micro Cap Stock,62.41376135,30.4555113,-0.639770670049995,5.412546662696784,35.11,56.0121,85.55584999999999,26.66,142.4195,-30.29211618,43.50731225,9.550099262,-1.3024316716933109,5.508421916062389,34.54,47.0,51.77,24.02,60.5,-69.06750583,13.45789683,1.016333119,0.6435179866505178,5.5265131860644505,13.2,13.594999999999999,14.0475,10.29,15.69,5.840238095,0.382402688,-0.09096701240169436,5.527307171166125,5.597499999999999,5.795,6.08,5.05,6.86,-15.23691718,4.950365854,0.755061023,-1.4380188096778517,4.3954039708463615,4.2925,4.775,5.845000000000001,4.01,6.2
VVR,Invesco Van Kampen Senior Income Trust,Financial Services,Small Cap Stock,3.2257330680000003,0.188305718,-0.4493488286883771,5.523730307378262,3.1064,3.2352,3.3542,2.7519,3.4864,-31.64658179,2.204898814,0.534139624,-0.4464605705813503,5.500861190842405,1.761,2.3962,2.566,0.9142,2.8579,-3.33685204,2.131324603,0.29900503100000003,-1.005940468172145,5.51949083466755,1.906475,2.1029,2.3485,1.5224,2.6591,3.930491667,0.103887221,0.6557944531017426,5.5290775395728495,3.8671749999999996,3.9319,3.972325,3.5812,4.1256,-10.71656306,3.509278049,0.475169176,0.38702121108326937,4.3974996627159735,3.2437,3.3198499999999997,3.9579,1.8602,4.2205
UNTY,"Unity Bancorp, Inc.",Financial Services,Micro Cap Stock,8.667330677,0.7933208970000001,0.35098195509168617,5.521356305954038,8.204999999999998,8.57,8.9,6.91,10.92,-40.98597478,5.114940711,1.164979604,-1.0734736806823593,5.506020626174709,3.9,5.62,5.99,2.32,7.15,-27.77694063,3.694166667,0.509000759,-0.8506487771367041,5.5201253710477065,3.38,3.46,4.2225,2.6,4.64,20.56539683,1.15908925,-0.43767617534234615,5.527847502677451,19.64,20.535,21.54,17.95,23.75,-26.85736483,15.04207317,3.496286121,-0.7595391854974696,4.38063637034759,11.872499999999999,14.475,17.155,9.82,22.24
DXYN,"The Dixie Group, Inc.",Consumer Cyclical,Micro Cap Stock,11.80266932,1.521107375,-1.1486995107663909,5.517017196232488,10.245000000000001,12.26,12.875,8.85,14.46,-43.98031495,6.611818182,1.953004364,0.3473527763085902,5.481212290689799,5.9,7.26,7.99,1.5,9.0,-49.45978712,3.341626984,0.891348039,-0.8625688952772634,5.495661369303393,2.6075,3.02,4.0625,2.31,5.19,1.024722222,0.364917065,-0.5213086662630699,5.467255806770894,0.6825,0.945,1.27,0.42,1.96,-12.99248259,0.8915853659999999,0.235961231,-1.2009380711872455,4.373255011697651,0.6924999999999999,0.765,1.1025,0.59,1.35
BQH,Blackrock New York Municipal Bond Trust,Financial Services,Micro Cap Stock,8.3587251,0.225209165,3.4772680216068435,5.525084286964722,8.24,8.39,8.47,7.27,8.69,-11.92086829,7.36229249,1.1964197090000002,-0.5691772000014939,5.519446998633802,6.2,7.69,8.23,4.3,8.79,14.71582115,8.445714286,0.415233681,0.6160391870658888,5.528206371610247,8.2,8.47,8.71,7.09,9.4,13.92940476,0.7055940690000001,-0.3994381262289801,5.528131395570427,13.5425,14.14,14.39,12.11,15.09,5.406076392999999,14.68243902,0.914582224,-0.10003559575067687,4.404764985513452,14.0,14.745000000000001,15.455,12.21,15.82
HFBL,"Home Federal Bancorp, Inc. of Louisiana",Financial Services,Micro Cap Stock,7.8,0.119699917,0.4892652894819629,4.744815286420327,7.71,7.79,7.855,7.41,8.11,-19.26624101,6.297233202,0.79401847,-0.8773686879651352,5.525257596362599,5.93,6.34,7.01,4.75,7.42,8.327998159,6.821666667000001,0.575341575,0.4533470593303197,5.5257760388756525,6.57,7.08,7.13,5.13,7.55,32.47281746,2.008106182,0.4319917434649421,5.5275528941253445,31.41,32.06,33.275,28.59,37.56,-16.06450674,27.25621951,5.151002213,-1.3115099506426986,4.389584072264494,23.17,25.05,33.97,19.86,35.68
FCCY,1st Constitution Bancorp (NJ),Financial Services,Micro Cap Stock,12.05968127,0.735353995,-1.1177479194730535,5.523581030600022,11.29,12.41,12.63,10.31,13.19,-28.91709701,8.572371542,1.439155364,-1.0734441941913817,5.519257800122492,7.32,8.57,9.64,5.93,11.53,-29.56747073,6.037738095,0.796887398,-0.8144763783194415,5.520504810191814,5.45,6.23,6.64,4.29,7.57,18.47492063,1.067194069,1.791871661373933,5.527796754887273,17.88,18.375,18.8825,16.2,21.88,-21.82282665,14.44317073,3.599059506,-1.0077378295042585,4.377476078439663,11.9925,12.825,18.0675,9.81,20.92
ESBK,"The Elmira Savings Bank, FSB",Financial Services,Micro Cap Stock,8.804223108,0.912070005,-1.3331217375720406,5.520086890116309,7.9,8.89,9.725000000000001,7.15,10.35,-29.54153839,6.203320158,0.900297153,-0.4547410431705909,5.5225837594399465,5.66,6.22,6.92,3.65,7.79,22.32824528,7.588412698,0.418039272,-0.1109894165274734,5.527906092402632,7.3075,7.645,7.81,6.31,8.37,15.04845238,1.184559185,-1.0108341546416375,5.526361342069227,13.8725,15.125,15.754999999999999,13.22,17.4,-12.41138043,13.18073171,1.913000862,-1.487029455329789,4.396406327937681,11.362499999999999,12.815,15.325000000000001,10.68,16.4
FUNC,First United Corporation,Financial Services,Micro Cap Stock,17.16374502,1.083997195,-0.9177639409923001,5.523457603731729,16.240000000000002,17.3,18.060000000000002,14.73,19.5,-8.945169284,15.62841897,1.3849026780000002,1.3828450138926076,5.529292933239706,15.09,16.02,16.46,11.33,17.67,-53.60253338,7.251190476,2.200144728,-1.523344169588095,5.484059018849568,5.55,6.19,9.8725,3.69,10.88,19.65980159,2.695029282,-1.387182434825064,5.520137747159286,17.0875,19.060000000000002,22.4125,15.42,24.14,-14.95150254,16.72036585,4.326063544,-1.1538797116205048,4.375110962761052,13.607499999999998,14.59,21.389999999999997,11.41,24.02
SKY,Skyline Corporation,Consumer Cyclical,Small Cap Stock,28.13792829,2.569873711,-0.24626906584423525,5.521358663998053,26.25,27.85,29.465,22.92,34.31,-22.30269818,21.86241107,2.764823991,-0.11443754442139074,5.52518350521588,20.11,22.21,23.94,13.68,28.05,-17.86511281,17.95666667,2.06020983,-0.6489238855045558,5.522948248427781,16.3425,17.59,19.41,14.4,23.27,25.38793651,5.43381508,-1.213707286237082,5.505769184878467,20.1825,27.15,30.095,14.24,35.2,-16.83970487,21.11268293,5.296737885,-1.3627457015695692,4.375465894542988,16.134999999999998,20.47,25.9875,12.21,29.5
SAL,"Salisbury Bancorp, Inc.",Financial Services,Micro Cap Stock,21.44537849,1.073130074,-1.2936101664723263,5.5242077103788,20.455,21.23,22.285,19.15,23.38,-12.87342157,18.68462451,1.731130341,0.8796835916168431,5.528928062458488,18.26,19.15,19.7,13.86,21.66,-14.42161444,15.99,0.726039302,-0.15744677221738845,5.528401973834917,15.4875,16.015,16.52,14.16,18.05,39.04503968,2.520754566,0.2751251342425163,5.527387327832898,37.3275,38.29,40.5225,33.75,46.35,-7.325600405,36.1847561,5.525751214,-0.9793967764146254,4.3952188278310285,33.2075,34.504999999999995,43.3225,24.92,44.58
BELFA,Bel Fuse Inc.,Technology,Micro Cap Stock,28.69239044,2.881785395,-1.1287743477133327,5.520322507824801,25.535,29.65,30.895,22.98,33.18,-22.23124294,22.31371542,4.689695521,-0.32738480536776704,5.509167857276786,21.81,23.94,25.68,11.17,28.24,-30.08090617,15.60154762,1.6746325,-0.4074906754809549,5.523637887280144,14.43,15.575,16.7925,11.33,18.93,15.90230159,3.424074869,-0.9856803098947752,5.506166335365405,13.63,15.344999999999999,19.55,8.96,22.71,-41.62066110000001,9.283658537,2.579196215,0.15475232504595482,4.3714317951184585,7.45,8.445,9.935,6.11,15.19
KOSS,Koss Corporation,Technology,Micro Cap Stock,7.1421434260000005,0.511244304,0.8901524603616991,5.522962744543258,6.762,7.0353,7.37815,6.2336,8.5701,-18.0736969,5.851294071,0.902257488,-0.14574406640551185,5.520963270369638,5.447,6.0661,6.4907,3.6307,7.4808,-20.08088597,4.676302381,0.5987015370000001,0.8385271027290121,5.521105859895998,4.4875,4.650650000000001,4.9139,3.1681,6.1553,1.933650794,0.185895499,1.6771428390656382,5.5246472768081345,1.87,1.97,2.05,1.41,2.65,-40.60268849,1.148536585,0.20134193,-1.0351494855298564,4.39136655103732,0.9924999999999999,1.15,1.2575,0.82,1.48
INTT,inTest Corporation,Technology,Micro Cap Stock,3.864029084,0.7145638990000001,-0.6969778971052953,5.507239039802867,3.18605,4.2255,4.3802,2.0983,4.7187,-63.35979591,1.4157881419999998,0.635366737,-0.8119000304849749,5.4088631026171585,0.9379,1.6438,1.8952,0.1644,2.3787,2.765437113,1.4549408730000002,1.216406607,-0.3533730028798057,5.195138143916235,0.3481,1.315,1.675225,0.1547,4.2739,5.66,1.128592537,-1.4595612696210645,5.5099035444385125,4.6175,5.285,6.835000000000001,4.1,7.74,-35.65457209,3.64195122,1.189609791,-0.8780571088779063,4.357227232433538,2.8825000000000003,3.16,4.63,2.19,5.73
